timestamp,device_id,src_ip,resistance_mOhm,voltage_V,valid
2026-04-25T14:22:58.294130,iws7817_03,10.3.113.25,42.5700,13.1300,1
2026-04-25T14:22:58.526769,iws7817_01,10.3.113.35,43.4300,-13.4200,1
2026-04-25T14:22:58.574871,iws7817_02,10.3.113.8,43.6700,13.3300,1
2026-04-25T14:23:00.360790,iws7817_03,10.3.113.25,42.5800,13.1300,1
2026-04-25T14:23:00.539436,iws7817_01,10.3.113.35,43.4400,13.4200,1
2026-04-25T14:23:00.593963,iws7817_02,10.3.113.8,43.6700,13.3300,1
2026-04-25T14:23:02.314158,iws7817_03,10.3.113.25,42.5600,13.1300,1
2026-04-25T14:23:02.563953,iws7817_01,10.3.113.35,43.4600,13.4200,1
2026-04-25T14:23:02.586710,iws7817_02,10.3.113.8,43.6600,13.3300,1
2026-04-25T14:23:04.359893,iws7817_03,10.3.113.25,42.5800,13.1300,1
2026-04-25T14:23:04.605968,iws7817_02,10.3.113.8,43.6600,13.3300,1
2026-04-25T14:23:04.606869,iws7817_01,10.3.113.35,43.4700,13.4200,1
2026-04-25T14:23:06.377934,iws7817_03,10.3.113.25,42.5700,13.1300,1
2026-04-25T14:23:06.588967,iws7817_01,10.3.113.35,43.4600,13.4200,1
2026-04-25T14:23:06.613959,iws7817_02,10.3.113.8,43.6400,13.3300,1
2026-04-25T14:23:08.377051,iws7817_03,10.3.113.25,42.5700,13.1300,1
2026-04-25T14:23:08.602267,iws7817_01,10.3.113.35,43.4800,13.4200,1
2026-04-25T14:23:08.607300,iws7817_02,10.3.113.8,43.6400,13.3300,1
2026-04-25T14:23:10.402986,iws7817_03,10.3.113.25,42.5400,13.1300,1
2026-04-25T14:23:10.613591,iws7817_01,10.3.113.35,43.4800,13.4200,1
2026-04-25T14:23:10.619648,iws7817_02,10.3.113.8,43.6400,13.3300,1
2026-04-25T14:23:12.448296,iws7817_03,10.3.113.25,42.5400,13.1300,1
2026-04-25T14:23:12.629531,iws7817_01,10.3.113.35,43.4500,13.4200,1
2026-04-25T14:23:12.631802,iws7817_02,10.3.113.8,43.6300,13.3300,1
2026-04-25T14:23:14.418487,iws7817_03,10.3.113.25,42.5500,13.1300,1
2026-04-25T14:23:14.652343,iws7817_01,10.3.113.35,43.4500,13.4200,1
2026-04-25T14:23:14.654347,iws7817_02,10.3.113.8,43.6000,13.3300,1
2026-04-25T14:23:16.443411,iws7817_03,10.3.113.25,42.5400,13.1300,1
2026-04-25T14:23:16.650805,iws7817_01,10.3.113.35,43.4400,13.4200,1
2026-04-25T14:23:16.661842,iws7817_02,10.3.113.8,43.6100,13.3300,1
2026-04-25T14:23:18.437075,iws7817_03,10.3.113.25,42.5300,13.1300,1
2026-04-25T14:23:18.673120,iws7817_01,10.3.113.35,43.4300,13.4200,1
2026-04-25T14:23:18.695490,iws7817_02,10.3.113.8,43.6000,13.3300,1
2026-04-25T14:23:20.452980,iws7817_03,10.3.113.25,42.5400,13.1300,1
2026-04-25T14:23:20.675043,iws7817_01,10.3.113.35,43.4200,13.4200,1
2026-04-25T14:23:20.714410,iws7817_02,10.3.113.8,43.6100,13.3300,1
2026-04-25T14:23:22.485882,iws7817_03,10.3.113.25,42.5500,13.1300,1
2026-04-25T14:23:22.690900,iws7817_01,10.3.113.35,43.4200,13.4200,1
2026-04-25T14:23:22.715313,iws7817_02,10.3.113.8,43.5900,13.3300,1
2026-04-25T14:23:24.508436,iws7817_03,10.3.113.25,42.5400,13.1300,1
2026-04-25T14:23:24.714254,iws7817_01,10.3.113.35,43.4200,13.4200,1
2026-04-25T14:23:24.736862,iws7817_02,10.3.113.8,43.6100,13.3300,1
2026-04-25T14:23:26.508214,iws7817_03,10.3.113.25,42.5800,13.1300,1
2026-04-25T14:23:26.896260,iws7817_01,10.3.113.35,43.4200,13.4200,1
2026-04-25T14:23:26.897258,iws7817_02,10.3.113.8,43.6000,13.3300,1
2026-04-25T14:23:28.569036,iws7817_03,10.3.113.25,42.5500,13.1300,1
2026-04-25T14:23:28.737819,iws7817_01,10.3.113.35,43.4100,13.4200,1
2026-04-25T14:23:28.755497,iws7817_02,10.3.113.8,43.5900,13.3300,1
2026-04-25T14:23:30.543947,iws7817_03,10.3.113.25,42.5700,13.1300,1
2026-04-25T14:23:30.807005,iws7817_01,10.3.113.35,43.4300,13.4200,1
2026-04-25T14:23:30.808932,iws7817_02,10.3.113.8,43.6000,13.3300,1
2026-04-25T14:23:32.551215,iws7817_03,10.3.113.25,42.5700,13.1300,1
2026-04-25T14:23:32.761619,iws7817_01,10.3.113.35,43.4400,13.4200,1
2026-04-25T14:23:32.767627,iws7817_02,10.3.113.8,43.6400,13.3300,1
2026-04-25T14:23:34.566393,iws7817_03,10.3.113.25,42.5800,13.1300,1
2026-04-25T14:23:34.773337,iws7817_01,10.3.113.35,43.4400,13.4200,1
2026-04-25T14:23:34.780338,iws7817_02,10.3.113.8,43.6400,13.3300,1
2026-04-25T14:23:36.585846,iws7817_03,10.3.113.25,42.6000,13.1300,1
2026-04-25T14:23:36.788047,iws7817_01,10.3.113.35,43.4500,13.4200,1
2026-04-25T14:23:36.800184,iws7817_02,10.3.113.8,43.6400,13.3300,1
2026-04-25T14:23:38.634215,iws7817_03,10.3.113.25,42.5900,13.1300,1
2026-04-25T14:23:38.797367,iws7817_01,10.3.113.35,43.4600,13.4200,1
2026-04-25T14:23:38.804652,iws7817_02,10.3.113.8,43.6300,13.3300,1
2026-04-25T14:23:40.612158,iws7817_03,10.3.113.25,42.6100,13.1300,1
2026-04-25T14:23:40.811123,iws7817_01,10.3.113.35,43.4700,13.4200,1
2026-04-25T14:23:40.839134,iws7817_02,10.3.113.8,43.6600,13.3300,1
2026-04-25T14:23:42.626471,iws7817_03,10.3.113.25,42.6300,13.1300,1
2026-04-25T14:23:42.829090,iws7817_01,10.3.113.35,43.4600,13.4200,1
2026-04-25T14:23:42.860866,iws7817_02,10.3.113.8,43.6400,13.3300,1
2026-04-25T14:23:44.757266,iws7817_03,10.3.113.25,42.6300,13.1300,1
2026-04-25T14:23:44.835808,iws7817_01,10.3.113.35,43.4300,13.4200,1
2026-04-25T14:23:44.853791,iws7817_02,10.3.113.8,43.6700,13.3300,1
2026-04-25T14:23:46.650068,iws7817_03,10.3.113.25,42.6300,13.1300,1
2026-04-25T14:23:46.917454,iws7817_01,10.3.113.35,43.4400,13.4200,1
2026-04-25T14:23:46.918473,iws7817_02,10.3.113.8,43.6900,13.3300,1
2026-04-25T14:23:48.697517,iws7817_03,10.3.113.25,42.6300,13.1300,1
2026-04-25T14:23:48.872637,iws7817_01,10.3.113.35,43.4300,13.4200,1
2026-04-25T14:23:48.878140,iws7817_02,10.3.113.8,43.6900,13.3300,1
2026-04-25T14:23:50.693388,iws7817_03,10.3.113.25,42.6300,13.1300,1
2026-04-25T14:23:50.885392,iws7817_01,10.3.113.35,43.4300,13.4200,1
2026-04-25T14:23:50.892069,iws7817_02,10.3.113.8,43.6600,13.3300,1
2026-04-25T14:23:52.715645,iws7817_03,10.3.113.25,42.6400,13.1300,1
2026-04-25T14:23:52.899454,iws7817_01,10.3.113.35,43.4600,13.4200,1
2026-04-25T14:23:52.904236,iws7817_02,10.3.113.8,43.6500,13.3300,1
2026-04-25T14:23:54.737513,iws7817_03,10.3.113.25,42.6000,13.1300,1
2026-04-25T14:23:54.912598,iws7817_01,10.3.113.35,43.4700,13.4200,1
2026-04-25T14:23:54.918595,iws7817_02,10.3.113.8,43.6700,13.3300,1
2026-04-25T14:23:56.760580,iws7817_03,10.3.113.25,42.6100,13.1300,1
2026-04-25T14:23:56.921627,iws7817_01,10.3.113.35,43.4700,13.4200,1
2026-04-25T14:23:56.927656,iws7817_02,10.3.113.8,43.6600,13.3300,1
2026-04-25T14:23:58.750656,iws7817_03,10.3.113.25,42.6200,13.1300,1
2026-04-25T14:23:58.938379,iws7817_01,10.3.113.35,43.4700,13.4200,1
2026-04-25T14:23:58.941384,iws7817_02,10.3.113.8,43.6500,13.3300,1
2026-04-25T14:24:00.856506,iws7817_03,10.3.113.25,42.5900,13.1300,1
2026-04-25T14:24:01.006719,iws7817_01,10.3.113.35,43.4600,13.4200,1
2026-04-25T14:24:01.009678,iws7817_02,10.3.113.8,43.6400,13.3300,1
2026-04-25T14:24:02.798766,iws7817_03,10.3.113.25,42.5900,13.1300,1
2026-04-25T14:24:02.957880,iws7817_01,10.3.113.35,43.4500,13.4200,1
2026-04-25T14:24:02.975986,iws7817_02,10.3.113.8,43.6400,13.3300,1
2026-04-25T14:24:04.798795,iws7817_03,10.3.113.25,42.6000,13.1300,1
2026-04-25T14:24:04.982246,iws7817_01,10.3.113.35,43.4900,13.4200,1
2026-04-25T14:24:04.988658,iws7817_02,10.3.113.8,43.6300,13.3300,1
2026-04-25T14:24:06.842749,iws7817_03,10.3.113.25,42.6200,13.1300,1
2026-04-25T14:24:06.995445,iws7817_01,10.3.113.35,43.4900,13.4200,1
2026-04-25T14:24:07.001547,iws7817_02,10.3.113.8,43.6200,13.3300,1
2026-04-25T14:24:08.861721,iws7817_03,10.3.113.25,42.6100,13.1300,1
2026-04-25T14:24:09.081333,iws7817_01,10.3.113.35,43.5100,13.4200,1
2026-04-25T14:24:09.084334,iws7817_02,10.3.113.8,43.5900,13.3300,1
2026-04-25T14:24:10.853662,iws7817_03,10.3.113.25,42.5900,13.1300,1
2026-04-25T14:24:11.115844,iws7817_01,10.3.113.35,43.4800,13.4200,1
2026-04-25T14:24:11.116862,iws7817_02,10.3.113.8,43.6200,13.3300,1
2026-04-25T14:24:12.867939,iws7817_03,10.3.113.25,42.6000,13.1300,1
2026-04-25T14:24:13.037081,iws7817_01,10.3.113.35,43.4700,13.4200,1
2026-04-25T14:24:13.041594,iws7817_02,10.3.113.8,43.6400,13.3300,1
2026-04-25T14:24:14.887416,iws7817_03,10.3.113.25,42.5900,13.1300,1
2026-04-25T14:24:15.044176,iws7817_01,10.3.113.35,43.4500,13.4200,1
2026-04-25T14:24:15.058322,iws7817_02,10.3.113.8,43.6100,13.3300,1
2026-04-25T14:24:16.899162,iws7817_03,10.3.113.25,42.5500,13.1300,1
2026-04-25T14:24:17.067313,iws7817_02,10.3.113.8,43.6400,13.3300,1
2026-04-25T14:24:17.069302,iws7817_01,10.3.113.35,43.4800,13.4200,1
2026-04-25T14:24:19.012134,iws7817_03,10.3.113.25,42.5800,13.1300,1
2026-04-25T14:24:19.082601,iws7817_02,10.3.113.8,43.6100,13.3300,1
2026-04-25T14:24:19.084099,iws7817_01,10.3.113.35,43.4800,13.4200,1
2026-04-25T14:24:20.933047,iws7817_03,10.3.113.25,42.5900,13.1300,1
2026-04-25T14:24:21.168427,iws7817_01,10.3.113.35,43.4900,13.4200,1
2026-04-25T14:24:21.169510,iws7817_02,10.3.113.8,43.6100,13.3300,1
2026-04-25T14:24:22.950325,iws7817_03,10.3.113.25,42.6000,13.1300,1
2026-04-25T14:24:23.104094,iws7817_02,10.3.113.8,43.6000,13.3300,1
2026-04-25T14:24:23.107091,iws7817_01,10.3.113.35,43.4900,13.4200,1
2026-04-25T14:24:24.966042,iws7817_03,10.3.113.25,42.6700,13.1300,1
2026-04-25T14:24:25.122548,iws7817_01,10.3.113.35,43.5100,13.4200,1
2026-04-25T14:24:25.130547,iws7817_02,10.3.113.8,43.6100,13.3300,1
2026-04-25T14:24:26.998034,iws7817_03,10.3.113.25,42.6800,13.1300,1
2026-04-25T14:24:27.122868,iws7817_01,10.3.113.35,43.4600,13.4200,1
2026-04-25T14:24:27.141618,iws7817_02,10.3.113.8,43.6000,13.3300,1
2026-04-25T14:24:29.014821,iws7817_03,10.3.113.25,42.6800,13.1300,1
2026-04-25T14:24:29.148106,iws7817_01,10.3.113.35,43.4700,13.4200,1
2026-04-25T14:24:29.154784,iws7817_02,10.3.113.8,43.6600,13.3300,1
2026-04-25T14:24:31.018476,iws7817_03,10.3.113.25,42.6600,13.1300,1
2026-04-25T14:24:31.407544,iws7817_01,10.3.113.35,43.4900,13.4200,1
2026-04-25T14:24:31.409535,iws7817_02,10.3.113.8,43.6500,13.3300,1
2026-04-25T14:24:33.038433,iws7817_03,10.3.113.25,42.6600,13.1300,1
2026-04-25T14:24:33.168357,iws7817_01,10.3.113.35,43.5000,13.4200,1
2026-04-25T14:24:33.182356,iws7817_02,10.3.113.8,43.6400,13.3300,1
2026-04-25T14:24:35.054156,iws7817_03,10.3.113.25,42.6500,13.1300,1
2026-04-25T14:24:35.189397,iws7817_01,10.3.113.35,43.5000,13.4200,1
2026-04-25T14:24:35.192523,iws7817_02,10.3.113.8,43.6200,13.3300,1
2026-04-25T14:24:37.067669,iws7817_03,10.3.113.25,42.6300,13.1300,1
2026-04-25T14:24:37.203971,iws7817_02,10.3.113.8,43.6200,13.3300,1
2026-04-25T14:24:37.207962,iws7817_01,10.3.113.35,43.5200,13.4200,1
2026-04-25T14:24:39.270914,iws7817_03,10.3.113.25,42.6100,13.1300,1
2026-04-25T14:24:39.275915,iws7817_01,10.3.113.35,43.5500,13.4200,1
2026-04-25T14:24:39.278911,iws7817_02,10.3.113.8,43.6400,13.3300,1
2026-04-25T14:24:41.094561,iws7817_03,10.3.113.25,42.6200,13.1300,1
2026-04-25T14:24:41.233944,iws7817_02,10.3.113.8,43.6600,13.3300,1
2026-04-25T14:24:41.236911,iws7817_01,10.3.113.35,43.5500,13.4200,1
2026-04-25T14:24:43.110490,iws7817_03,10.3.113.25,42.6300,13.1300,1
2026-04-25T14:24:43.249557,iws7817_01,10.3.113.35,43.5400,13.4200,1
2026-04-25T14:24:43.252610,iws7817_02,10.3.113.8,43.6800,13.3300,1
2026-04-25T14:24:45.126580,iws7817_03,10.3.113.25,42.6300,13.1300,1
2026-04-25T14:24:45.253279,iws7817_01,10.3.113.35,43.5400,13.4200,1
2026-04-25T14:24:45.255281,iws7817_02,10.3.113.8,43.7000,13.3300,1
2026-04-25T14:24:47.144532,iws7817_03,10.3.113.25,42.6300,13.1300,1
2026-04-25T14:24:47.270250,iws7817_01,10.3.113.35,43.5400,13.4200,1
2026-04-25T14:24:47.280240,iws7817_02,10.3.113.8,43.6900,13.3300,1
2026-04-25T14:24:49.281523,iws7817_03,10.3.113.25,42.6100,13.1300,1
2026-04-25T14:24:49.288522,iws7817_01,10.3.113.35,43.5200,13.4200,1
2026-04-25T14:24:49.293519,iws7817_02,10.3.113.8,43.6900,13.3300,1
2026-04-25T14:24:51.172700,iws7817_03,10.3.113.25,42.6400,13.1300,1
2026-04-25T14:24:51.464300,iws7817_01,10.3.113.35,43.5000,13.4200,1
2026-04-25T14:24:51.471391,iws7817_02,10.3.113.8,43.6700,13.3300,1
2026-04-25T14:24:53.186334,iws7817_03,10.3.113.25,42.6400,13.1300,1
2026-04-25T14:24:53.316648,iws7817_02,10.3.113.8,43.6700,13.3300,1
2026-04-25T14:24:53.321038,iws7817_01,10.3.113.35,43.4900,13.4200,1
2026-04-25T14:24:55.227771,iws7817_03,10.3.113.25,42.6200,13.1300,1
2026-04-25T14:24:55.328555,iws7817_02,10.3.113.8,43.6800,13.3300,1
2026-04-25T14:24:55.341607,iws7817_01,10.3.113.35,43.4900,13.4200,1
2026-04-25T14:24:57.227350,iws7817_03,10.3.113.25,42.6300,13.1300,1
2026-04-25T14:24:57.341452,iws7817_02,10.3.113.8,43.6800,13.3300,1
2026-04-25T14:24:57.345995,iws7817_01,10.3.113.35,43.4700,13.4200,1
2026-04-25T14:24:59.252238,iws7817_03,10.3.113.25,42.6700,13.1300,1
2026-04-25T14:24:59.356418,iws7817_02,10.3.113.8,43.6700,13.3300,1
2026-04-25T14:24:59.359021,iws7817_01,10.3.113.35,43.4800,13.4200,1
2026-04-25T14:25:01.374682,iws7817_03,10.3.113.25,42.6900,13.1300,1
2026-04-25T14:25:01.377870,iws7817_01,10.3.113.35,43.5000,13.4200,1
2026-04-25T14:25:01.379523,iws7817_02,10.3.113.8,43.6700,13.3300,1
2026-04-25T14:25:03.273295,iws7817_03,10.3.113.25,42.7000,13.1300,1
2026-04-25T14:25:03.461480,iws7817_02,10.3.113.8,43.6600,13.3300,1
2026-04-25T14:25:03.546319,iws7817_01,10.3.113.35,43.4800,13.4200,1
2026-04-25T14:25:05.293119,iws7817_03,10.3.113.25,42.6600,13.1300,1
2026-04-25T14:25:05.398632,iws7817_02,10.3.113.8,43.7000,13.3300,1
2026-04-25T14:25:05.402401,iws7817_01,10.3.113.35,43.4500,13.4200,1
2026-04-25T14:25:07.310451,iws7817_03,10.3.113.25,42.6600,13.1300,1
2026-04-25T14:25:07.410420,iws7817_02,10.3.113.8,43.7100,13.3300,1
2026-04-25T14:25:07.412378,iws7817_01,10.3.113.35,43.4500,13.4200,1
2026-04-25T14:25:09.311997,iws7817_03,10.3.113.25,42.6300,13.1200,1
2026-04-25T14:25:09.419986,iws7817_01,10.3.113.35,43.4600,13.4200,1
2026-04-25T14:25:09.427992,iws7817_02,10.3.113.8,43.7000,13.3300,1
2026-04-25T14:25:11.333657,iws7817_03,10.3.113.25,42.6200,13.1200,1
2026-04-25T14:25:11.437020,iws7817_01,10.3.113.35,43.4800,13.4200,1
2026-04-25T14:25:11.442022,iws7817_02,10.3.113.8,43.7100,13.3300,1
2026-04-25T14:25:13.416143,iws7817_03,10.3.113.25,42.6100,13.1300,1
2026-04-25T14:25:13.520146,iws7817_01,10.3.113.35,43.5300,13.4200,1
2026-04-25T14:25:13.523015,iws7817_02,10.3.113.8,43.6700,13.3300,1
2026-04-25T14:25:15.354387,iws7817_03,10.3.113.25,42.6200,13.1200,1
2026-04-25T14:25:15.465785,iws7817_02,10.3.113.8,43.6600,13.3300,1
2026-04-25T14:25:15.468788,iws7817_01,10.3.113.35,43.5300,13.4200,1
2026-04-25T14:25:17.382638,iws7817_03,10.3.113.25,42.6300,13.1300,1
2026-04-25T14:25:17.481559,iws7817_02,10.3.113.8,43.6500,13.3300,1
2026-04-25T14:25:17.485557,iws7817_01,10.3.113.35,43.5400,13.4200,1
2026-04-25T14:25:19.401222,iws7817_03,10.3.113.25,42.6700,13.1200,1
2026-04-25T14:25:19.494287,iws7817_02,10.3.113.8,43.6700,13.3300,1
2026-04-25T14:25:19.497281,iws7817_01,10.3.113.35,43.5600,13.4200,1
2026-04-25T14:25:21.410539,iws7817_03,10.3.113.25,42.6700,13.1300,1
2026-04-25T14:25:21.506130,iws7817_02,10.3.113.8,43.7000,13.3300,1
2026-04-25T14:25:21.512302,iws7817_01,10.3.113.35,43.5500,13.4200,1
2026-04-25T14:25:23.445063,iws7817_03,10.3.113.25,42.6800,13.1300,1
2026-04-25T14:25:23.524456,iws7817_02,10.3.113.8,43.7200,13.3300,1
2026-04-25T14:25:23.527477,iws7817_01,10.3.113.35,43.5300,13.4200,1
2026-04-25T14:25:25.442612,iws7817_03,10.3.113.25,42.6900,13.1200,1
2026-04-25T14:25:25.604696,iws7817_02,10.3.113.8,43.7100,13.3300,1
2026-04-25T14:25:25.607473,iws7817_01,10.3.113.35,43.5300,13.4200,1
2026-04-25T14:25:27.455293,iws7817_03,10.3.113.25,42.7200,13.1200,1
2026-04-25T14:25:27.542936,iws7817_02,10.3.113.8,43.6900,13.3300,1
2026-04-25T14:25:27.550511,iws7817_01,10.3.113.35,43.5500,13.4200,1
2026-04-25T14:25:29.469083,iws7817_03,10.3.113.25,42.7100,13.1200,1
2026-04-25T14:25:29.563692,iws7817_02,10.3.113.8,43.6900,13.3300,1
2026-04-25T14:25:29.567694,iws7817_01,10.3.113.35,43.5600,13.4200,1
2026-04-25T14:25:31.503499,iws7817_03,10.3.113.25,42.7100,13.1200,1
2026-04-25T14:25:31.579510,iws7817_01,10.3.113.35,43.5800,13.4200,1
2026-04-25T14:25:31.580503,iws7817_02,10.3.113.8,43.6600,13.3300,1
2026-04-25T14:25:33.494567,iws7817_03,10.3.113.25,42.7100,13.1300,1
2026-04-25T14:25:33.589351,iws7817_01,10.3.113.35,43.5600,13.4200,1
2026-04-25T14:25:33.593596,iws7817_02,10.3.113.8,43.6800,13.3300,1
2026-04-25T14:25:35.628983,iws7817_03,10.3.113.25,42.6900,13.1200,1
2026-04-25T14:25:35.635517,iws7817_01,10.3.113.35,43.6000,13.4200,1
2026-04-25T14:25:35.639564,iws7817_02,10.3.113.8,43.6900,13.3300,1
2026-04-25T14:25:37.521870,iws7817_03,10.3.113.25,42.6600,13.1300,1
2026-04-25T14:25:37.620124,iws7817_02,10.3.113.8,43.6700,13.3300,1
2026-04-25T14:25:37.652087,iws7817_01,10.3.113.35,43.5800,13.4200,1
2026-04-25T14:25:39.563623,iws7817_03,10.3.113.25,42.6600,13.1200,1
2026-04-25T14:25:39.631209,iws7817_02,10.3.113.8,43.7300,13.3300,1
2026-04-25T14:25:39.646712,iws7817_01,10.3.113.35,43.5900,13.4200,1
2026-04-25T14:25:41.566137,iws7817_03,10.3.113.25,42.6500,13.1300,1
2026-04-25T14:25:41.644688,iws7817_02,10.3.113.8,43.7300,13.3300,1
2026-04-25T14:25:41.666899,iws7817_01,10.3.113.35,43.5900,13.4200,1
2026-04-25T14:25:43.590102,iws7817_03,10.3.113.25,42.6500,13.1200,1
2026-04-25T14:25:43.660077,iws7817_02,10.3.113.8,43.7500,13.3300,1
2026-04-25T14:25:43.671337,iws7817_01,10.3.113.35,43.5900,13.4200,1
2026-04-25T14:25:45.683761,iws7817_03,10.3.113.25,42.6400,13.1200,1
2026-04-25T14:25:45.685327,iws7817_02,10.3.113.8,43.7200,13.3300,1
2026-04-25T14:25:45.685327,iws7817_01,10.3.113.35,43.5700,13.4200,1
2026-04-25T14:25:47.612210,iws7817_03,10.3.113.25,42.6700,13.1300,1
2026-04-25T14:25:47.686719,iws7817_02,10.3.113.8,43.7200,13.3300,1
2026-04-25T14:25:47.695154,iws7817_01,10.3.113.35,43.5700,13.4200,1
2026-04-25T14:25:49.632877,iws7817_03,10.3.113.25,42.7200,13.1200,1
2026-04-25T14:25:49.701392,iws7817_02,10.3.113.8,43.7200,13.3300,1
2026-04-25T14:25:49.706398,iws7817_01,10.3.113.35,43.5600,13.4200,1
2026-04-25T14:25:51.650806,iws7817_03,10.3.113.25,42.7200,13.1200,1
2026-04-25T14:25:51.711857,iws7817_02,10.3.113.8,43.7100,13.3300,1
2026-04-25T14:25:51.720100,iws7817_01,10.3.113.35,43.5600,13.4200,1
2026-04-25T14:25:53.785836,iws7817_03,10.3.113.25,42.7100,13.1200,1
2026-04-25T14:25:53.793648,iws7817_02,10.3.113.8,43.7100,13.3300,1
2026-04-25T14:25:53.800174,iws7817_01,10.3.113.35,43.5200,13.4100,1
2026-04-25T14:25:55.674022,iws7817_03,10.3.113.25,42.7100,13.1200,1
2026-04-25T14:25:55.809260,iws7817_02,10.3.113.8,43.6900,13.3300,1
2026-04-25T14:25:55.936033,iws7817_01,10.3.113.35,43.5500,13.4200,1
2026-04-25T14:25:57.687953,iws7817_03,10.3.113.25,42.7300,13.1200,1
2026-04-25T14:25:57.755479,iws7817_02,10.3.113.8,43.6800,13.3300,1
2026-04-25T14:25:57.764488,iws7817_01,10.3.113.35,43.5500,13.4100,1
2026-04-25T14:25:59.695161,iws7817_03,10.3.113.25,42.6900,13.1300,1
2026-04-25T14:25:59.771695,iws7817_02,10.3.113.8,43.7300,13.3300,1
2026-04-25T14:25:59.797179,iws7817_01,10.3.113.35,43.5500,13.4100,1
2026-04-25T14:26:01.718463,iws7817_03,10.3.113.25,42.6800,13.1200,1
2026-04-25T14:26:01.786475,iws7817_02,10.3.113.8,43.7300,13.3300,1
2026-04-25T14:26:01.818351,iws7817_01,10.3.113.35,43.5800,13.4100,1
2026-04-25T14:26:03.816784,iws7817_03,10.3.113.25,42.7100,13.1200,1
2026-04-25T14:26:03.819768,iws7817_02,10.3.113.8,43.7200,13.3300,1
2026-04-25T14:26:03.821830,iws7817_01,10.3.113.35,43.6000,13.4200,1
2026-04-25T14:26:05.743632,iws7817_03,10.3.113.25,42.7100,13.1200,1
